interaction_id,user_id,destination_id,event_type,rating,timestamp
INT_023914,USR_00082,DEST_0012,bookmarked,,2025-08-08T11:09:44Z
INT_023915,USR_00621,DEST_0015,viewed,,2025-12-14T11:09:44Z
INT_023916,USR_00838,DEST_0177,viewed,,2026-04-20T11:09:44Z
INT_023917,USR_00226,DEST_0027,viewed,,2026-03-07T11:09:44Z
INT_023918,USR_00847,DEST_0272,viewed,,2026-01-28T11:09:44Z
INT_023919,USR_00875,DEST_0230,bookmarked,,2026-04-03T11:09:44Z
INT_023920,USR_00335,DEST_0215,viewed,,2025-11-29T11:09:44Z
INT_023921,USR_00026,DEST_0018,viewed,,2025-07-31T11:09:44Z
INT_023922,USR_00635,DEST_0022,bookmarked,,2025-07-05T11:09:44Z
INT_023923,USR_00311,DEST_0177,viewed,,2026-05-04T11:09:44Z
INT_023924,USR_00549,DEST_0076,bookmarked,,2025-08-05T11:09:44Z
INT_023925,USR_00654,DEST_0219,viewed,,2026-03-19T11:09:44Z
INT_023926,USR_00149,DEST_0001,viewed,,2026-01-16T11:09:44Z
INT_023927,USR_00125,DEST_0002,viewed,,2026-06-03T11:09:44Z
INT_023928,USR_00687,DEST_0146,bookmarked,,2025-09-12T11:09:44Z
INT_023929,USR_00376,DEST_0005,viewed,,2026-05-18T11:09:44Z
INT_023930,USR_00816,DEST_0265,viewed,,2026-04-11T11:09:44Z
INT_023931,USR_00036,DEST_0020,bookmarked,,2025-12-08T11:09:44Z
INT_023932,USR_00512,DEST_0045,reviewed,4,2025-11-03T11:09:44Z
INT_023933,USR_00067,DEST_0067,bookmarked,,2026-05-17T11:09:44Z
INT_023934,USR_00520,DEST_0035,viewed,,2025-12-14T11:09:44Z
INT_023935,USR_00778,DEST_0241,bookmarked,,2026-02-15T11:09:44Z
INT_023936,USR_00521,DEST_0105,bookmarked,,2025-07-04T11:09:44Z
INT_023937,USR_00066,DEST_0053,bookmarked,,2026-01-28T11:09:44Z
INT_023938,USR_00066,DEST_0179,viewed,,2025-08-05T11:09:44Z
INT_023939,USR_00375,DEST_0076,viewed,,2025-09-27T11:09:44Z
INT_023940,USR_00207,DEST_0008,viewed,,2026-06-19T11:09:44Z
INT_023941,USR_00658,DEST_0272,viewed,,2025-12-29T11:09:44Z
INT_023942,USR_00685,DEST_0080,viewed,,2026-06-24T11:09:44Z
INT_023943,USR_00001,DEST_0152,viewed,,2026-03-20T11:09:44Z
INT_023944,USR_00384,DEST_0165,viewed,,2026-02-01T11:09:44Z
INT_023945,USR_00828,DEST_0174,viewed,,2026-03-30T11:09:44Z
INT_023946,USR_00441,DEST_0207,booked,,2025-11-07T11:09:44Z
INT_023947,USR_00808,DEST_0131,reviewed,3,2025-08-18T11:09:44Z
INT_023948,USR_00459,DEST_0083,viewed,,2026-04-01T11:09:44Z
INT_023949,USR_00728,DEST_0237,viewed,,2025-11-30T11:09:44Z
INT_023950,USR_00962,DEST_0251,viewed,,2025-08-12T11:09:44Z
INT_023951,USR_00629,DEST_0151,bookmarked,,2026-01-06T11:09:44Z
INT_023952,USR_00999,DEST_0013,bookmarked,,2025-10-28T11:09:44Z
INT_023953,USR_00016,DEST_0018,bookmarked,,2026-05-30T11:09:44Z
INT_023954,USR_00577,DEST_0079,viewed,,2025-12-06T11:09:44Z
INT_023955,USR_00317,DEST_0043,bookmarked,,2026-06-08T11:09:44Z
INT_023956,USR_00663,DEST_0221,viewed,,2026-01-14T11:09:44Z
INT_023957,USR_00343,DEST_0094,viewed,,2025-08-10T11:09:44Z
INT_023958,USR_00946,DEST_0107,viewed,,2026-06-13T11:09:44Z
INT_023959,USR_00628,DEST_0020,viewed,,2025-09-02T11:09:44Z
INT_023960,USR_00671,DEST_0129,viewed,,2025-08-10T11:09:44Z
INT_023961,USR_00097,DEST_0006,viewed,,2026-05-15T11:09:44Z
INT_023962,USR_00241,DEST_0261,reviewed,4,2025-12-30T11:09:44Z
INT_023963,USR_00458,DEST_0012,viewed,,2025-12-22T11:09:44Z
INT_023964,USR_00044,DEST_0163,bookmarked,,2025-09-18T11:09:44Z
INT_023965,USR_00355,DEST_0013,viewed,,2026-06-26T11:09:44Z
INT_023966,USR_00165,DEST_0219,viewed,,2026-06-06T11:09:44Z
INT_023967,USR_00548,DEST_0152,viewed,,2025-08-16T11:09:44Z
INT_023968,USR_00291,DEST_0199,viewed,,2026-06-23T11:09:44Z
INT_023969,USR_00363,DEST_0253,bookmarked,,2025-07-07T11:09:44Z
INT_023970,USR_00043,DEST_0007,bookmarked,,2025-06-30T11:09:44Z
INT_023971,USR_00431,DEST_0017,viewed,,2026-06-22T11:09:44Z
INT_023972,USR_00929,DEST_0219,viewed,,2025-08-16T11:09:44Z
INT_023973,USR_00158,DEST_0230,viewed,,2025-07-10T11:09:44Z
INT_023974,USR_00661,DEST_0009,viewed,,2025-12-14T11:09:44Z
INT_023975,USR_00285,DEST_0161,viewed,,2025-08-01T11:09:44Z
INT_023976,USR_00978,DEST_0265,bookmarked,,2026-01-16T11:09:44Z
INT_023977,USR_00347,DEST_0182,viewed,,2026-01-14T11:09:44Z
INT_023978,USR_00259,DEST_0253,viewed,,2026-03-23T11:09:44Z
INT_023979,USR_00509,DEST_0006,bookmarked,,2026-04-18T11:09:44Z
INT_023980,USR_00802,DEST_0115,viewed,,2025-09-03T11:09:44Z
INT_023981,USR_00042,DEST_0065,reviewed,4,2025-12-27T11:09:44Z
INT_023982,USR_00956,DEST_0049,viewed,,2025-08-25T11:09:44Z
INT_023983,USR_00634,DEST_0004,viewed,,2026-02-25T11:09:44Z
INT_023984,USR_00285,DEST_0254,reviewed,3,2026-03-19T11:09:44Z
INT_023985,USR_00133,DEST_0036,viewed,,2026-03-26T11:09:44Z
INT_023986,USR_00021,DEST_0219,bookmarked,,2026-06-18T11:09:44Z
INT_023987,USR_00949,DEST_0056,bookmarked,,2025-10-11T11:09:44Z
INT_023988,USR_00996,DEST_0266,bookmarked,,2025-07-23T11:09:44Z
INT_023989,USR_00199,DEST_0095,viewed,,2025-11-06T11:09:44Z
INT_023990,USR_00307,DEST_0162,bookmarked,,2025-09-10T11:09:44Z
INT_023991,USR_00553,DEST_0225,bookmarked,,2025-07-26T11:09:44Z
INT_023992,USR_00987,DEST_0161,booked,,2025-08-18T11:09:44Z
INT_023993,USR_00357,DEST_0045,bookmarked,,2025-07-02T11:09:44Z
INT_023994,USR_00511,DEST_0047,bookmarked,,2025-08-16T11:09:44Z
INT_023995,USR_00725,DEST_0047,booked,,2026-02-17T11:09:44Z
INT_023996,USR_00965,DEST_0097,booked,,2025-08-21T11:09:44Z
INT_023997,USR_00843,DEST_0004,bookmarked,,2026-03-07T11:09:44Z
INT_023998,USR_00673,DEST_0073,bookmarked,,2025-10-25T11:09:44Z
INT_023999,USR_00651,DEST_0075,bookmarked,,2025-11-21T11:09:44Z
INT_024000,USR_00905,DEST_0264,bookmarked,,2026-03-18T11:09:44Z
INT_024001,USR_00195,DEST_0027,viewed,,2026-01-04T11:09:44Z
INT_024002,USR_00020,DEST_0179,viewed,,2026-05-28T11:09:44Z
INT_024003,USR_00898,DEST_0054,bookmarked,,2025-11-27T11:09:44Z
INT_024004,USR_00544,DEST_0141,viewed,,2026-05-18T11:09:44Z
INT_024005,USR_00422,DEST_0186,viewed,,2025-12-05T11:09:44Z
INT_024006,USR_00822,DEST_0067,viewed,,2025-07-28T11:09:44Z
INT_024007,USR_00231,DEST_0202,viewed,,2025-07-28T11:09:44Z
INT_024008,USR_00828,DEST_0002,bookmarked,,2025-11-29T11:09:44Z
INT_024009,USR_00001,DEST_0207,viewed,,2026-05-23T11:09:44Z
INT_024010,USR_00602,DEST_0001,booked,,2026-06-12T11:09:44Z
INT_024011,USR_00291,DEST_0181,viewed,,2025-08-20T11:09:44Z
INT_024012,USR_00123,DEST_0153,bookmarked,,2026-02-05T11:09:44Z
INT_024013,USR_00126,DEST_0056,viewed,,2025-08-27T11:09:44Z
INT_024014,USR_00537,DEST_0237,viewed,,2025-07-08T11:09:44Z
INT_024015,USR_00643,DEST_0005,bookmarked,,2025-09-09T11:09:44Z
INT_024016,USR_00167,DEST_0135,reviewed,3,2026-02-20T11:09:44Z
INT_024017,USR_00851,DEST_0045,viewed,,2026-06-01T11:09:44Z
INT_024018,USR_00789,DEST_0260,bookmarked,,2026-01-17T11:09:44Z
INT_024019,USR_00775,DEST_0170,viewed,,2025-11-18T11:09:44Z
INT_024020,USR_00714,DEST_0012,viewed,,2025-09-04T11:09:44Z
INT_024021,USR_00864,DEST_0027,reviewed,4,2025-07-28T11:09:44Z
INT_024022,USR_00991,DEST_0252,bookmarked,,2025-09-20T11:09:44Z
INT_024023,USR_00060,DEST_0047,viewed,,2025-07-30T11:09:44Z
INT_024024,USR_00374,DEST_0235,viewed,,2026-03-08T11:09:44Z
INT_024025,USR_00216,DEST_0001,viewed,,2026-06-03T11:09:44Z
INT_024026,USR_00875,DEST_0158,viewed,,2026-04-12T11:09:44Z
INT_024027,USR_00801,DEST_0260,viewed,,2026-02-09T11:09:44Z
INT_024028,USR_00406,DEST_0017,viewed,,2026-06-09T11:09:44Z
INT_024029,USR_00599,DEST_0230,bookmarked,,2026-03-03T11:09:44Z
INT_024030,USR_00185,DEST_0169,viewed,,2025-11-06T11:09:44Z
INT_024031,USR_00304,DEST_0187,viewed,,2025-10-08T11:09:44Z
INT_024032,USR_00847,DEST_0017,viewed,,2026-05-30T11:09:44Z
INT_024033,USR_00413,DEST_0235,booked,,2026-02-10T11:09:44Z
INT_024034,USR_00204,DEST_0190,bookmarked,,2026-01-19T11:09:44Z
INT_024035,USR_00350,DEST_0091,booked,,2026-06-13T11:09:44Z
INT_024036,USR_00286,DEST_0260,bookmarked,,2026-04-10T11:09:44Z
INT_024037,USR_00991,DEST_0265,booked,,2026-03-30T11:09:44Z
INT_024038,USR_00069,DEST_0006,viewed,,2026-06-11T11:09:44Z
INT_024039,USR_00482,DEST_0153,reviewed,3,2025-12-21T11:09:44Z
INT_024040,USR_00958,DEST_0185,bookmarked,,2025-07-19T11:09:44Z
INT_024041,USR_00913,DEST_0208,viewed,,2025-11-28T11:09:44Z
INT_024042,USR_00466,DEST_0002,bookmarked,,2025-11-21T11:09:44Z
INT_024043,USR_00392,DEST_0080,bookmarked,,2026-03-12T11:09:44Z
INT_024044,USR_00037,DEST_0256,reviewed,3,2025-08-10T11:09:44Z
INT_024045,USR_00098,DEST_0016,booked,,2026-05-16T11:09:44Z
INT_024046,USR_00299,DEST_0030,bookmarked,,2026-06-15T11:09:44Z
INT_024047,USR_00352,DEST_0226,viewed,,2026-05-05T11:09:44Z
INT_024048,USR_00085,DEST_0134,viewed,,2025-08-31T11:09:44Z
INT_024049,USR_00303,DEST_0174,viewed,,2025-08-22T11:09:44Z
INT_024050,USR_00631,DEST_0078,viewed,,2026-05-05T11:09:44Z
INT_024051,USR_00848,DEST_0208,viewed,,2025-11-10T11:09:44Z
INT_024052,USR_00232,DEST_0201,bookmarked,,2026-02-22T11:09:44Z
INT_024053,USR_00144,DEST_0018,reviewed,4,2025-07-27T11:09:44Z
INT_024054,USR_00388,DEST_0060,viewed,,2025-08-03T11:09:44Z
INT_024055,USR_00104,DEST_0041,bookmarked,,2025-08-02T11:09:44Z
INT_024056,USR_00214,DEST_0208,reviewed,4,2026-04-21T11:09:44Z
INT_024057,USR_00911,DEST_0008,bookmarked,,2025-12-11T11:09:44Z
INT_024058,USR_00177,DEST_0272,bookmarked,,2026-01-09T11:09:44Z
INT_024059,USR_00218,DEST_0244,bookmarked,,2025-09-11T11:09:44Z
INT_024060,USR_00862,DEST_0046,viewed,,2026-04-27T11:09:44Z
INT_024061,USR_00760,DEST_0022,viewed,,2025-07-13T11:09:44Z
INT_024062,USR_00952,DEST_0076,bookmarked,,2026-03-06T11:09:44Z
INT_024063,USR_00247,DEST_0165,viewed,,2026-06-05T11:09:44Z
INT_024064,USR_00790,DEST_0244,viewed,,2026-03-01T11:09:44Z
INT_024065,USR_00438,DEST_0075,bookmarked,,2025-10-11T11:09:44Z
INT_024066,USR_00174,DEST_0020,viewed,,2026-05-23T11:09:44Z
INT_024067,USR_00005,DEST_0013,viewed,,2025-10-01T11:09:44Z
INT_024068,USR_00762,DEST_0240,viewed,,2026-02-03T11:09:44Z
INT_024069,USR_00100,DEST_0115,viewed,,2025-10-19T11:09:44Z
INT_024070,USR_00541,DEST_0128,viewed,,2026-03-01T11:09:44Z
INT_024071,USR_00526,DEST_0118,bookmarked,,2026-05-04T11:09:44Z
INT_024072,USR_00895,DEST_0240,viewed,,2026-03-08T11:09:44Z
INT_024073,USR_00412,DEST_0055,viewed,,2026-02-23T11:09:44Z
INT_024074,USR_00291,DEST_0186,viewed,,2025-07-22T11:09:44Z
INT_024075,USR_00954,DEST_0024,viewed,,2025-07-23T11:09:44Z
INT_024076,USR_00057,DEST_0185,bookmarked,,2026-03-16T11:09:44Z
INT_024077,USR_00482,DEST_0029,viewed,,2025-08-10T11:09:44Z
INT_024078,USR_00408,DEST_0001,bookmarked,,2026-06-26T11:09:44Z
INT_024079,USR_00222,DEST_0105,viewed,,2025-11-23T11:09:44Z
INT_024080,USR_00583,DEST_0008,viewed,,2025-10-22T11:09:44Z
INT_024081,USR_00476,DEST_0199,viewed,,2025-07-19T11:09:44Z
INT_024082,USR_00213,DEST_0230,bookmarked,,2025-10-19T11:09:44Z
INT_024083,USR_00730,DEST_0008,viewed,,2025-10-15T11:09:44Z
INT_024084,USR_00453,DEST_0123,viewed,,2025-11-12T11:09:44Z
INT_024085,USR_00125,DEST_0023,viewed,,2026-05-27T11:09:44Z
INT_024086,USR_00041,DEST_0061,viewed,,2026-03-10T11:09:44Z
INT_024087,USR_00814,DEST_0155,viewed,,2026-01-25T11:09:44Z
INT_024088,USR_00737,DEST_0022,bookmarked,,2026-02-27T11:09:44Z
INT_024089,USR_00013,DEST_0199,bookmarked,,2025-09-11T11:09:44Z
INT_024090,USR_00561,DEST_0101,bookmarked,,2026-05-27T11:09:44Z
INT_024091,USR_00863,DEST_0269,bookmarked,,2026-05-07T11:09:44Z
INT_024092,USR_00723,DEST_0003,bookmarked,,2026-01-16T11:09:44Z
INT_024093,USR_00118,DEST_0055,viewed,,2026-02-28T11:09:44Z
INT_024094,USR_00190,DEST_0261,booked,,2026-04-30T11:09:44Z
INT_024095,USR_00867,DEST_0020,reviewed,4,2025-09-22T11:09:44Z
INT_024096,USR_00587,DEST_0209,viewed,,2025-08-21T11:09:44Z
INT_024097,USR_00391,DEST_0011,reviewed,4,2026-01-04T11:09:44Z
INT_024098,USR_00910,DEST_0105,viewed,,2026-06-20T11:09:44Z
INT_024099,USR_00758,DEST_0067,viewed,,2026-06-23T11:09:44Z
INT_024100,USR_00523,DEST_0149,viewed,,2026-06-07T11:09:44Z
INT_024101,USR_00814,DEST_0243,bookmarked,,2026-03-03T11:09:44Z
INT_024102,USR_00620,DEST_0269,reviewed,3,2026-06-04T11:09:44Z
INT_024103,USR_00438,DEST_0115,bookmarked,,2026-01-08T11:09:44Z
INT_024104,USR_00006,DEST_0107,booked,,2026-01-24T11:09:44Z
INT_024105,USR_00478,DEST_0099,booked,,2025-07-16T11:09:44Z
INT_024106,USR_00342,DEST_0084,bookmarked,,2025-07-10T11:09:44Z
INT_024107,USR_00141,DEST_0266,viewed,,2026-01-20T11:09:44Z
INT_024108,USR_00400,DEST_0009,viewed,,2025-07-02T11:09:44Z
INT_024109,USR_00721,DEST_0265,viewed,,2026-01-19T11:09:44Z
INT_024110,USR_00944,DEST_0004,bookmarked,,2025-09-25T11:09:44Z
INT_024111,USR_00313,DEST_0023,bookmarked,,2025-10-16T11:09:44Z
INT_024112,USR_00614,DEST_0170,bookmarked,,2026-01-16T11:09:44Z
INT_024113,USR_00735,DEST_0005,viewed,,2026-02-16T11:09:44Z
INT_024114,USR_00436,DEST_0053,viewed,,2025-09-10T11:09:44Z
INT_024115,USR_00702,DEST_0120,bookmarked,,2025-07-26T11:09:44Z
INT_024116,USR_00250,DEST_0192,viewed,,2026-01-12T11:09:44Z
INT_024117,USR_00871,DEST_0230,viewed,,2026-01-15T11:09:44Z
INT_024118,USR_00128,DEST_0104,viewed,,2025-07-27T11:09:44Z
INT_024119,USR_00784,DEST_0244,bookmarked,,2025-09-05T11:09:44Z
INT_024120,USR_00599,DEST_0018,bookmarked,,2026-01-25T11:09:44Z
INT_024121,USR_00087,DEST_0094,viewed,,2026-05-13T11:09:44Z
INT_024122,USR_00974,DEST_0029,viewed,,2026-02-15T11:09:44Z
INT_024123,USR_00207,DEST_0175,reviewed,2,2025-12-04T11:09:44Z
INT_024124,USR_00449,DEST_0196,bookmarked,,2026-02-17T11:09:44Z
INT_024125,USR_00419,DEST_0265,viewed,,2026-05-22T11:09:44Z
INT_024126,USR_00321,DEST_0091,booked,,2025-08-08T11:09:44Z
INT_024127,USR_00894,DEST_0062,bookmarked,,2025-09-12T11:09:44Z
INT_024128,USR_00495,DEST_0165,viewed,,2025-09-17T11:09:44Z
INT_024129,USR_00436,DEST_0183,bookmarked,,2025-12-29T11:09:44Z
INT_024130,USR_00099,DEST_0084,bookmarked,,2026-03-20T11:09:44Z
INT_024131,USR_00647,DEST_0005,viewed,,2025-12-26T11:09:44Z
INT_024132,USR_00776,DEST_0168,reviewed,5,2026-04-09T11:09:44Z
INT_024133,USR_00189,DEST_0086,viewed,,2025-06-30T11:09:44Z
INT_024134,USR_00830,DEST_0172,viewed,,2025-12-17T11:09:44Z
INT_024135,USR_00901,DEST_0062,bookmarked,,2025-08-06T11:09:44Z
INT_024136,USR_00536,DEST_0198,bookmarked,,2025-10-30T11:09:44Z
INT_024137,USR_00900,DEST_0017,viewed,,2025-12-04T11:09:44Z
INT_024138,USR_00444,DEST_0060,booked,,2026-04-13T11:09:44Z
INT_024139,USR_00972,DEST_0017,viewed,,2025-08-25T11:09:44Z
INT_024140,USR_00176,DEST_0046,booked,,2026-03-27T11:09:44Z
INT_024141,USR_00151,DEST_0017,viewed,,2026-05-26T11:09:44Z
INT_024142,USR_00864,DEST_0177,bookmarked,,2026-02-25T11:09:44Z
INT_024143,USR_00162,DEST_0023,booked,,2026-01-04T11:09:44Z
INT_024144,USR_00871,DEST_0105,viewed,,2025-12-21T11:09:44Z
INT_024145,USR_00046,DEST_0105,bookmarked,,2025-10-12T11:09:44Z
INT_024146,USR_00628,DEST_0056,viewed,,2025-08-21T11:09:44Z
INT_024147,USR_00715,DEST_0105,bookmarked,,2025-11-04T11:09:44Z
INT_024148,USR_00973,DEST_0095,bookmarked,,2025-09-26T11:09:44Z
INT_024149,USR_00291,DEST_0120,viewed,,2026-05-23T11:09:44Z
INT_024150,USR_00537,DEST_0091,bookmarked,,2026-02-04T11:09:44Z
INT_024151,USR_00587,DEST_0132,viewed,,2026-03-02T11:09:44Z
INT_024152,USR_00700,DEST_0161,reviewed,3,2025-12-24T11:09:44Z
INT_024153,USR_00448,DEST_0054,reviewed,3,2026-02-04T11:09:44Z
INT_024154,USR_00752,DEST_0153,viewed,,2026-06-22T11:09:44Z
INT_024155,USR_00876,DEST_0130,viewed,,2026-06-21T11:09:44Z
INT_024156,USR_00127,DEST_0225,bookmarked,,2025-09-07T11:09:44Z
INT_024157,USR_00168,DEST_0140,viewed,,2025-11-10T11:09:44Z
INT_024158,USR_00595,DEST_0153,viewed,,2025-09-19T11:09:44Z
INT_024159,USR_00433,DEST_0224,bookmarked,,2025-08-14T11:09:44Z
INT_024160,USR_00917,DEST_0037,viewed,,2025-11-09T11:09:44Z
INT_024161,USR_00603,DEST_0243,viewed,,2026-02-17T11:09:44Z
INT_024162,USR_00858,DEST_0062,booked,,2026-01-11T11:09:44Z
INT_024163,USR_00264,DEST_0004,reviewed,4,2026-05-17T11:09:44Z
INT_024164,USR_00793,DEST_0002,viewed,,2026-01-20T11:09:44Z
INT_024165,USR_00393,DEST_0079,bookmarked,,2026-03-14T11:09:44Z
INT_024166,USR_00258,DEST_0010,viewed,,2025-09-28T11:09:44Z
INT_024167,USR_00466,DEST_0225,viewed,,2026-05-31T11:09:44Z
INT_024168,USR_00335,DEST_0018,booked,,2025-09-26T11:09:44Z
INT_024169,USR_00865,DEST_0012,bookmarked,,2025-12-30T11:09:44Z
INT_024170,USR_00074,DEST_0264,viewed,,2026-04-15T11:09:44Z
INT_024171,USR_00655,DEST_0147,viewed,,2026-03-04T11:09:44Z
INT_024172,USR_00266,DEST_0207,viewed,,2026-04-01T11:09:44Z
INT_024173,USR_00554,DEST_0240,viewed,,2025-09-04T11:09:44Z
INT_024174,USR_00048,DEST_0071,reviewed,4,2025-12-22T11:09:44Z
INT_024175,USR_00120,DEST_0265,viewed,,2025-11-26T11:09:44Z
INT_024176,USR_00676,DEST_0175,bookmarked,,2025-11-23T11:09:44Z
INT_024177,USR_00371,DEST_0156,bookmarked,,2025-07-06T11:09:44Z
INT_024178,USR_00374,DEST_0156,bookmarked,,2026-06-16T11:09:44Z
INT_024179,USR_00100,DEST_0079,viewed,,2026-03-26T11:09:44Z
INT_024180,USR_00082,DEST_0023,bookmarked,,2026-01-28T11:09:44Z
INT_024181,USR_00726,DEST_0072,viewed,,2026-06-02T11:09:44Z
INT_024182,USR_00709,DEST_0179,viewed,,2026-02-14T11:09:44Z
INT_024183,USR_00384,DEST_0130,booked,,2025-09-02T11:09:44Z
INT_024184,USR_00910,DEST_0080,viewed,,2026-06-08T11:09:44Z
INT_024185,USR_00076,DEST_0173,bookmarked,,2026-04-17T11:09:44Z
INT_024186,USR_00671,DEST_0259,reviewed,4,2026-02-11T11:09:44Z
INT_024187,USR_00460,DEST_0090,viewed,,2025-08-14T11:09:44Z
INT_024188,USR_00095,DEST_0045,bookmarked,,2026-01-01T11:09:44Z
INT_024189,USR_00109,DEST_0210,viewed,,2025-09-13T11:09:44Z
INT_024190,USR_00866,DEST_0174,viewed,,2025-09-28T11:09:44Z
INT_024191,USR_00143,DEST_0013,bookmarked,,2025-12-24T11:09:44Z
INT_024192,USR_00870,DEST_0099,bookmarked,,2025-11-26T11:09:44Z
INT_024193,USR_00294,DEST_0147,viewed,,2026-02-01T11:09:44Z
INT_024194,USR_00723,DEST_0101,viewed,,2025-11-02T11:09:44Z
INT_024195,USR_00986,DEST_0170,viewed,,2025-08-08T11:09:44Z
INT_024196,USR_00296,DEST_0240,booked,,2026-02-26T11:09:44Z
INT_024197,USR_00521,DEST_0056,viewed,,2025-07-03T11:09:44Z
INT_024198,USR_00141,DEST_0067,viewed,,2025-12-25T11:09:44Z
INT_024199,USR_00111,DEST_0170,viewed,,2025-07-10T11:09:44Z
INT_024200,USR_00880,DEST_0009,viewed,,2026-03-10T11:09:44Z
INT_024201,USR_00236,DEST_0201,viewed,,2026-04-14T11:09:44Z
INT_024202,USR_00796,DEST_0001,bookmarked,,2026-02-06T11:09:44Z
INT_024203,USR_00435,DEST_0012,viewed,,2026-03-23T11:09:44Z
INT_024204,USR_00127,DEST_0260,bookmarked,,2025-06-30T11:09:44Z
INT_024205,USR_00228,DEST_0167,viewed,,2025-11-24T11:09:44Z
INT_024206,USR_00277,DEST_0012,bookmarked,,2026-03-19T11:09:44Z
INT_024207,USR_00439,DEST_0165,viewed,,2025-09-27T11:09:44Z
INT_024208,USR_00040,DEST_0243,bookmarked,,2026-01-28T11:09:44Z
INT_024209,USR_00611,DEST_0187,viewed,,2025-11-10T11:09:44Z
INT_024210,USR_00018,DEST_0022,bookmarked,,2025-10-12T11:09:44Z
INT_024211,USR_00617,DEST_0020,viewed,,2026-03-24T11:09:44Z
INT_024212,USR_00347,DEST_0016,booked,,2026-01-05T11:09:44Z
INT_024213,USR_00760,DEST_0004,reviewed,4,2025-10-24T11:09:44Z
INT_024214,USR_00869,DEST_0013,viewed,,2025-09-18T11:09:44Z
INT_024215,USR_00346,DEST_0004,bookmarked,,2026-06-15T11:09:44Z
INT_024216,USR_00264,DEST_0152,bookmarked,,2026-05-19T11:09:44Z
INT_024217,USR_00792,DEST_0237,viewed,,2025-07-09T11:09:44Z
INT_024218,USR_00274,DEST_0120,viewed,,2025-10-10T11:09:44Z
INT_024219,USR_00842,DEST_0220,bookmarked,,2025-08-15T11:09:44Z
INT_024220,USR_00914,DEST_0247,bookmarked,,2025-08-09T11:09:44Z
INT_024221,USR_00277,DEST_0020,viewed,,2026-03-23T11:09:44Z
INT_024222,USR_00656,DEST_0125,viewed,,2025-10-13T11:09:44Z
INT_024223,USR_00992,DEST_0202,reviewed,5,2025-08-24T11:09:44Z
INT_024224,USR_00881,DEST_0005,bookmarked,,2026-02-19T11:09:44Z
INT_024225,USR_00160,DEST_0199,viewed,,2026-02-27T11:09:44Z
INT_024226,USR_00306,DEST_0008,bookmarked,,2026-04-27T11:09:44Z
INT_024227,USR_00603,DEST_0202,viewed,,2026-01-23T11:09:44Z
INT_024228,USR_00456,DEST_0116,bookmarked,,2025-10-10T11:09:44Z
INT_024229,USR_00334,DEST_0220,viewed,,2025-12-03T11:09:44Z
INT_024230,USR_00494,DEST_0063,booked,,2026-05-11T11:09:44Z
INT_024231,USR_00234,DEST_0241,reviewed,3,2026-01-01T11:09:44Z
INT_024232,USR_00127,DEST_0114,bookmarked,,2026-02-08T11:09:44Z
INT_024233,USR_00785,DEST_0014,bookmarked,,2025-07-19T11:09:44Z
INT_024234,USR_00031,DEST_0147,booked,,2025-08-15T11:09:44Z
INT_024235,USR_00313,DEST_0091,viewed,,2026-02-04T11:09:44Z
INT_024236,USR_00409,DEST_0107,bookmarked,,2025-09-26T11:09:44Z
INT_024237,USR_00669,DEST_0237,reviewed,5,2025-12-03T11:09:44Z
INT_024238,USR_00553,DEST_0237,viewed,,2025-07-22T11:09:44Z
INT_024239,USR_00477,DEST_0061,bookmarked,,2026-04-12T11:09:44Z
INT_024240,USR_00463,DEST_0007,viewed,,2026-01-03T11:09:44Z
INT_024241,USR_00186,DEST_0029,bookmarked,,2025-07-19T11:09:44Z
INT_024242,USR_00956,DEST_0004,viewed,,2025-08-05T11:09:44Z
INT_024243,USR_00873,DEST_0045,bookmarked,,2025-12-02T11:09:44Z
INT_024244,USR_00773,DEST_0020,viewed,,2025-11-27T11:09:44Z
INT_024245,USR_00524,DEST_0219,viewed,,2025-09-27T11:09:44Z
INT_024246,USR_00265,DEST_0230,viewed,,2026-03-27T11:09:44Z
INT_024247,USR_00350,DEST_0076,viewed,,2025-10-04T11:09:44Z
INT_024248,USR_00056,DEST_0094,viewed,,2026-06-23T11:09:44Z
INT_024249,USR_00162,DEST_0122,booked,,2025-08-14T11:09:44Z
INT_024250,USR_00914,DEST_0018,viewed,,2025-10-02T11:09:44Z
INT_024251,USR_00401,DEST_0005,bookmarked,,2026-03-28T11:09:44Z
INT_024252,USR_00152,DEST_0275,bookmarked,,2025-12-16T11:09:44Z
INT_024253,USR_00837,DEST_0219,viewed,,2026-02-05T11:09:44Z
INT_024254,USR_00546,DEST_0027,reviewed,4,2026-04-20T11:09:44Z
INT_024255,USR_00372,DEST_0079,bookmarked,,2025-10-17T11:09:44Z
INT_024256,USR_00336,DEST_0269,booked,,2026-01-25T11:09:44Z
INT_024257,USR_00355,DEST_0011,bookmarked,,2026-04-06T11:09:44Z
INT_024258,USR_00809,DEST_0153,booked,,2026-05-09T11:09:44Z
INT_024259,USR_00507,DEST_0265,bookmarked,,2026-04-13T11:09:44Z
INT_024260,USR_00545,DEST_0004,reviewed,5,2025-11-20T11:09:44Z
INT_024261,USR_00149,DEST_0170,reviewed,3,2026-04-04T11:09:44Z
INT_024262,USR_00445,DEST_0261,viewed,,2026-02-01T11:09:44Z
INT_024263,USR_00879,DEST_0079,viewed,,2025-12-22T11:09:44Z
INT_024264,USR_00240,DEST_0076,bookmarked,,2025-08-08T11:09:44Z
